TCGA.3C.AALI.01A.11R.A41G.13	TCGA.A1.A0SQ.01A.21R.A143.13	TCGA.A2.A0CL.01A.11R.A114.13	TCGA.A2.A0D3.01A.11R.A114.13	TCGA.A2.A259.01A.11R.A16E.13	TCGA.A2.A1FX.01A.11R.A13P.13	TCGA.A1.A0SD.01A.11R.A114.13	TCGA.A2.A1FV.01A.11R.A13P.13	TCGA.A2.A0CS.01A.11R.A114.13	TCGA.A1.A0SB.01A.11R.A143.13	TCGA.3C.AAAU.01A.11R.A41G.13	TCGA.A2.A0ES.01A.11R.A114.13	TCGA.A2.A0CO.01A.13R.A22I.13	TCGA.A2.A25A.01A.12R.A16E.13	TCGA.A2.A0CK.01A.11R.A22I.13	TCGA.5L.AAT1.01A.12R.A41G.13	TCGA.A2.A1G4.01A.11R.A13P.13	TCGA.A2.A0CV.01A.31R.A114.13	TCGA.A2.A1FZ.01A.51R.A14C.13	TCGA.3C.AALK.01A.11R.A41G.13	TCGA.A2.A3KD.01A.12R.A214.13	TCGA.A2.A1FW.01A.11R.A13P.13	TCGA.A2.A0CW.01A.21R.A114.13	TCGA.A2.A04U.01A.11R.A114.13	TCGA.A2.A0CR.01A.11R.A22I.13	TCGA.A2.A25D.01A.12R.A16E.13	TCGA.A2.A25B.01A.11R.A168.13	TCGA.A2.A0EP.01A.52R.A22V.13	TCGA.A2.A0T3.01A.21R.A114.13	TCGA.4H.AAAK.01A.12R.A41G.13	TCGA.A2.A0EW.01A.21R.A114.13	TCGA.A2.A3XS.01A.11R.A22V.13	TCGA.A1.A0SG.01A.11R.A143.13	TCGA.3C.AALJ.01A.31R.A41G.13	TCGA.A2.A1G6.01A.11R.A13P.13	TCGA.A1.A0SI.01A.11R.A143.13	TCGA.5T.A9QA.01A.11R.A41G.13	TCGA.A2.A1G0.01A.11R.A13P.13	TCGA.A2.A04W.01A.31R.A114.13	TCGA.A2.A3XT.01A.11R.A22V.13	TCGA.A2.A25C.01A.11R.A168.13	TCGA.A1.A0SF.01A.11R.A143.13	TCGA.A2.A3KC.01A.11R.A214.13	TCGA.5L.AAT0.01A.12R.A41G.13	TCGA.A2.A1G1.01A.21R.A13P.13	TCGA.A2.A25E.01A.11R.A168.13	TCGA.A1.A0SN.01A.11R.A143.13	TCGA.A2.A04N.01A.11R.A114.13	TCGA.A2.A25F.01A.11R.A168.13
hsa-miR-218-5p|MIMAT0000275	13.843156	12.968462	42.266849	40.165265	28.433602	33.355774	35.796088	43.839279	17.821764	114.98915	38.057444	76.108415	47.850383	47.555782	64.813747	33.256362	99.287094	47.8262	39.436388	43.48033	98.671207	17.139957	27.572107	35.70983	63.234803	24.561503	10.590607	85.863924	56.771225	24.163615	53.876073	52.593672	31.282259	29.164649	59.907889	16.089506	21.184779	43.111521	29.482959	42.777245	30.545078	35.420523	52.346758	35.262913	87.971438	22.936558	17.349185	6.410416	24.704191
hsa-miR-218-1-3p|MIMAT0004565	NA	NA	2.381231	2.295158	2.941407	0.320729	0.974044	NA	NA	2.508853	0.656164	1.926796	0.543755	2.061242	1.936962	0.35505	1.636599	2.644766	1.151428	0.632441	1.323176	0.756174	0.338308	NA	1.129192	0.672918	1.245954	1.760309	1.41222	0.81086	3.453595	0.415213	NA	0.877133	0.815073	1.237654	0.550254	0.856521	0.54598	NA	4.363582	1.406592	1.208001	0.820068	0.382485	0.849502	0.826152	NA	0.988168
hsa-miR-218-2-3p|MIMAT0004566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-219a-5p|MIMAT0000276	0.629234	1.235092	0.297654	1.530105	NA	3.207286	NA	1.93979	0.531992	1.254426	0.562427	0.642266	0.271877	0.147232	1.787965	0.9468	3.273201	0.220397	NA	0.948661	0.756101	0.756174	0.676616	1.879465	1.129192	0.336459	NA	0.78236	0.564888	NA	0.690719	1.384044	NA	0.548208	1.22261	1.237654	2.201016	NA	0.818971	2.339381	NA	0.383616	0.536889	0.546712	0.382485	0.849502	0.275384	NA	NA
hsa-miR-219a-1-3p|MIMAT0004567	0.786543	5.557912	1.48827	1.147579	3.921876	4.4902	1.217554	0.387958	1.329982	1.672569	2.062227	3.532458	2.310956	0.294464	2.681947	1.06515	2.182133	1.322383	1.727141	1.897323	1.890254	1.260291	1.945271	4.510715	1.55264	1.009377	2.491908	0.880154	1.694663	1.297375	2.072157	4.705748	1.390323	1.534982	2.44522	1.237653	2.476143	0.285507	1.364951	1.670986	11.999852	1.406591	0.671112	0.546712	1.147454	NA	1.376919	1.885416	5.929006
hsa-miR-221-5p|MIMAT0004568	NA	NA	3.571847	2.295157	21.570319	0.962187	1.461065	0.387958	0.265996	2.926996	0.374951	0.642265	0.815633	6.183725	0.744985	0.2367	0.545533	0.661191	1.439285	0.63244	1.134151	0.756174	1.099501	0.751786	0.846894	3.701049	0.622977	1.662515	1.694664	NA	2.762876	0.968829	NA	0.54821	4.075368	0.412551	0.550254	0.571014	1.09196	1.670986	NA	0.383616	0.805334	NA	4.207331	NA	0.275384	NA	3.952672
hsa-miR-221-3p|MIMAT0000278	72.204643	8.645642	351.529214	63.499372	72.554711	68.315192	118.102742	31.424616	66.233126	245.031423	32.058241	140.977189	163.126306	49.469791	67.197702	93.733233	99.287094	59.066456	122.051303	68.145535	125.512801	28.230515	166.193838	148.101818	177.28329	114.732493	59.182804	284.387571	70.610978	69.733922	64.927575	156.53537	72.296776	114.465766	119.000705	38.367285	81.987847	34.831827	66.336657	113.627058	44.726719	49.614308	89.52638	67.51891	361.830344	74.756192	35.524518	38.462496	368.586546
hsa-miR-222-5p|MIMAT0004569	2.202322	0.617546	14.882696	6.885474	2.941407	3.207287	6.331282	0.775916	0.797989	12.126126	1.687277	6.101519	4.621914	0.88339	1.191976	4.37895	7.091933	4.848738	3.74214	1.422991	4.536607	1.26029	4.313427	5.638395	3.246429	1.682295	1.868931	5.183131	4.23666	1.62172	6.90719	2.214469	4.866128	5.262794	1.630148	1.237653	0.550254	2.284055	3.548873	3.341971	2.181792	2.813184	2.013334	2.73356	38.630938	5.097012	2.203072	1.508333	10.869844
hsa-miR-222-3p|MIMAT0000279	23.438981	11.115827	111.322545	32.514738	33.335948	18.922988	42.614393	8.923039	23.407687	170.183939	6.092943	54.913668	29.634612	10.011744	18.028651	31.717812	77.465754	30.194422	60.737795	12.965045	21.548884	23.44141	45.502436	71.795553	28.79442	25.234419	61.051735	55.938684	27.114616	17.028051	28.319474	41.521319	39.624195	21.160818	55.832525	18.152261	17.608128	24.553582	25.661092	42.777245	44.72672	17.13484	13.019579	13.121083	265.061766	63.712665	16.523034	9.049998	155.142326
hsa-miR-223-5p|MIMAT0004570	0.629236	NA	14.58504	3.06021	12.746098	2.565829	1.948087	1.551832	1.595978	NA	0.468689	2.247928	2.175018	5.889263	1.191976	4.142251	2.182132	1.983574	3.166426	1.581101	1.323177	1.764407	1.099501	0.375893	3.387578	1.682295	0.622977	5.769901	1.977108	1.135204	2.072157	1.245639	2.780645	0.877133	1.630147	0.412551	0.275127	2.284056	2.456912	1.002591	2.181791	0.127872	1.208	2.186848	9.17963	2.548506	0.275384	1.13125	4.940838
hsa-miR-223-3p|MIMAT0000280	51.597218	14.821101	182.461818	58.526529	897.129186	123.801238	69.64409	69.832482	61.977183	44.741233	38.713608	257.227169	272.013114	190.959278	125.157582	128.764849	238.398136	80.224592	99.886327	102.929799	137.043344	55.956916	78.402895	27.816078	201.843236	367.413147	38.624568	662.951637	93.771378	40.542979	96.700644	152.936857	68.820972	70.060942	75.80182	18.564815	43.745193	81.940442	115.747911	407.052231	110.180457	68.283608	77.446358	73.942772	143.049207	96.843248	29.190688	17.722915	588.947938
hsa-miR-224-5p|MIMAT0000281	6.606961	3.08773	113.108468	12.240843	13.726567	2.886558	6.331281	6.59529	7.979894	63.557638	4.311927	14.450965	11.690719	1.766779	8.194841	4.734002	49.098012	3.08556	46.632809	26.088197	4.347582	8.065861	62.502416	19.17054	4.234473	2.018754	4.360839	23.079596	12.427533	52.868043	21.412287	572.855796	15.98871	13.376269	10.595954	64.770579	9.629445	6.852163	32.485852	66.50525	5.454479	0.511488	3.489783	2.460203	213.808839	6.796018	0.826152	3.016666	113.639283
hsa-miR-224-3p|MIMAT0009198	1.10116	NA	3.869501	1.912632	NA	NA	0.487022	0.387958	0.531992	17.143837	0.749901	2.569062	0.815633	0.147232	0.893982	0.7101	2.727666	0.440794	5.181424	1.422992	0.567076	1.008232	0.761193	2.255358	0.282298	0.672918	0.622977	3.129438	1.977108	2.919095	3.453595	21.867893	2.780645	0.877134	2.445221	2.475309	0.275127	0.285507	1.637942	3.676169	2.181792	0.255744	1.073779	0.136678	6.502239	NA	NA	NA	2.964503
hsa-miR-200b-5p|MIMAT0004571	5.663111	37.052751	2.381231	26.011791	54.906267	12.508415	7.061813	38.795823	10.905855	44.741231	22.684487	10.918507	23.381438	21.643034	18.922634	10.296453	22.912405	17.631778	14.968556	15.494809	19.280581	24.197585	13.955207	40.220545	27.10063	22.542749	52.953036	11.735389	29.374167	9.892487	13.12366	20.207041	58.393552	20.283684	8.55827	11.963991	40.993923	29.692704	11.192604	18.715043	41.454033	3.32467	11.945798	13.941151	33.658637	68.809677	16.247649	6.033333	3.952671
hsa-miR-200b-3p|MIMAT0000318	295.897455	869.504537	115.787354	734.833116	556.906423	524.711978	190.181934	759.622235	404.846664	959.636716	967.558941	415.224382	1580.965774	694.932766	1322.200468	568.080212	799.752106	582.730288	625.512927	848.577933	627.753035	689.379126	643.208214	962.28591	1358.983702	743.574226	778.721103	440.566032	578.72757	430.566421	422.029237	882.604837	1633.629125	1122.948622	327.659473	534.254146	1323.636023	698.349543	307.933127	370.290534	692.71871	152.039718	499.039102	770.043582	501.054707	942.097933	318.619118	240.202057	55.337391
hsa-let-7g-5p|MIMAT0000414	336.168454	303.215005	806.046658	773.08575	272.570397	488.469648	483.855963	323.169213	557.79465	935.802602	347.297605	391.781708	414.068938	873.524595	480.813716	441.919064	1659.512899	584.052671	328.732518	342.783112	455.929034	939.924954	296.949907	492.795637	527.897698	781.594083	418.01749	700.700469	450.780478	319.478664	296.318402	612.57786	515.809704	582.086922	400.608534	317.252076	725.509913	963.299819	332.502259	621.606852	406.904061	295.895633	668.159396	369.167148	1057.569661	341.499881	293.559188	82.958324	166.01217
hsa-let-7g-3p|MIMAT0004584	14.787008	69.78268	56.851888	89.893691	1.960938	12.187687	27.760232	5.819373	59.849211	297.717361	40.119671	44.316292	24.468945	3.680788	74.647559	20.001157	72.555954	69.20473	34.254965	12.174493	18.52448	41.337542	40.850699	61.270549	19.337429	16.150029	40.493498	35.89073	53.381899	13.946785	33.845225	101.865635	59.783875	18.639063	33.010468	49.506175	42.644686	25.124596	43.678458	133.344695	31.635974	26.59736	13.556468	10.524203	48.575533	43.324612	43.786033	5.656249	36.562204
hsa-let-7i-5p|MIMAT0000415	298.886319	261.839437	567.328263	421.544037	218.644599	486.224547	346.759383	163.718377	360.425251	1030.720918	159.353826	477.845228	347.187154	421.671066	348.057279	401.798399	616.452849	456.663072	451.071678	428.162668	343.837028	360.695256	438.785565	827.716242	431.492852	285.317169	310.242488	728.865401	345.428901	346.074856	397.163357	393.345296	408.059701	385.390005	909.621819	335.40434	441.578844	303.208184	315.576856	498.62227	322.905099	330.037436	418.77407	345.931897	668.965401	344.048387	298.240711	121.420819	850.812374
hsa-let-7i-3p|MIMAT0004585	35.394433	33.965022	197.939819	86.450954	57.847675	38.487432	71.348666	30.260742	89.906816	374.655555	26.902677	103.08355	38.878436	116.754595	46.189107	25.91866	154.931513	72.510689	56.132086	30.199065	56.140516	88.72448	57.258641	124.796454	78.620057	297.09323	96.561417	139.651118	92.359158	27.89357	73.216202	111.692346	70.211294	14.034118	66.428475	90.761323	47.596971	78.51436	48.046303	136.686668	101.453292	76.083795	28.99205	19.681625	256.647105	71.358184	46.539871	22.624997	158.106828
hsa-miR-1-3p|MIMAT0000416	1.415778	3.705275	3.869501	1.912632	7.843752	3.848744	8.766389	13.578537	0.265996	1.254427	5.34304	5.138122	1.223448	12.367448	5.661891	4.497301	3.818734	3.967151	1.439284	2.845986	3.780506	8.569978	1.522386	1.503572	1.129193	8.411473	0.622977	1.955898	2.259551	1.946063	5.525751	3.736919	0.695161	1.973548	3.66783	2.062756	4.126905	5.710136	3.275884	1.336789	1.090896	3.068927	5.637343	4.373695	8.032176	2.548507	0.275384	0.377083	1.976336
hsa-miR-15b-5p|MIMAT0000417	131.038055	54.96158	87.80789	110.167588	233.351635	130.857268	53.328867	376.707452	116.772459	146.767966	326.956558	63.905378	71.911513	171.524719	149.593112	101.425987	1393.292555	83.310154	90.962765	99.293263	181.275266	269.95431	242.820616	127.427706	122.235135	160.490909	348.244079	204.48914	263.520166	92.762333	51.803917	194.319771	79.248391	134.530167	36.6783	125.003092	343.083376	177.870717	97.457559	347.230925	229.088076	74.549332	119.994878	125.060326	415.760658	353.39291	66.092127	10.181249	566.22008
hsa-miR-15b-3p|MIMAT0004586	17.77587	19.761467	24.109963	28.689475	4.902345	18.60226	14.367137	26.38116	21.811712	31.77882	64.397695	10.918506	10.60321	8.539428	21.604583	9.112953	142.384243	22.039723	17.847125	10.593389	21.926935	33.775795	52.606905	39.844652	19.19628	22.542748	41.739452	22.101648	74.847636	9.730315	12.43294	58.129847	23.635485	21.051176	4.075367	37.129632	37.142145	15.131858	31.939871	91.904239	27.27239	16.879093	13.288023	7.927321	56.225223	28.883075	25.886082	3.39375	22.727857
hsa-miR-23b-5p|MIMAT0004587	0.471926	NA	0.297654	NA	0.980469	NA	1.704576	0.775916	0.797988	4.181423	0.093738	0.963398	0.271878	0.147232	0.893982	0.11835	1.091066	NA	0.287857	0.632441	NA	1.008232	NA	0.751786	0.141149	NA	1.868931	0.488975	NA	NA	0.690719	0.276808	1.390322	0.548209	0.815074	NA	NA	1.142028	0.27299	0.334197	2.181791	0.383616	0.134222	NA	0.382485	2.548506	0.275384	1.508333	NA
hsa-miR-23b-3p|MIMAT0000418	310.055229	524.913959	395.28433	871.777548	1248.137108	275.185134	1141.09162	549.736828	1218.263955	5385.255462	317.957754	997.758819	458.248982	290.193323	684.641778	249.955292	1421.660296	786.818128	867.888392	413.300299	358.581002	694.672344	877.401974	1587.771754	401.145792	217.688924	1624.100735	832.039019	561.216046	461.054741	934.542645	631.677666	2104.253346	840.073457	1313.490647	729.390988	271.0001	522.762886	1266.675272	436.461586	1577.435043	386.428955	349.51528	205.56364	1048.772515	908.117843	535.62159	580.708269	2061.317781
hsa-miR-27b-5p|MIMAT0004588	11.640835	3.705276	3.571847	6.120421	14.707036	0.962186	11.201498	7.759164	9.841868	61.466925	3.187078	8.67058	6.253177	3.828022	6.853867	6.982652	10.365135	5.509929	9.499277	8.854175	4.914659	10.334385	6.258699	18.042861	5.504814	3.36459	18.066331	9.290517	3.106884	13.784612	10.360784	5.674579	22.245161	26.971821	13.041174	12.376543	11.00508	5.139122	18.563342	2.33938	29.454182	2.941055	2.416003	3.690306	13.386962	8.495021	26.43685	6.410415	11.858013
hsa-miR-27b-3p|MIMAT0000419	399.878434	191.439211	195.856244	355.366977	641.226764	209.435771	686.700465	559.047827	814.481271	2677.365535	401.946592	622.676004	714.221337	600.851824	1129.249192	303.686212	987.415631	387.458338	318.657529	506.901593	493.923119	468.828219	669.257936	1101.742189	605.529713	382.890257	558.187287	1470.150748	320.291395	688.744102	556.028699	973.121312	926.650053	775.165667	543.246365	461.232537	548.878375	476.510789	923.253401	675.746804	283.632859	269.809759	446.692341	352.629118	872.829641	276.088211	278.413073	250.00622	364.633874
hsa-miR-30b-5p|MIMAT0000420	226.996295	165.502284	256.279977	247.11202	745.156482	787.388697	425.900394	1954.145663	259.080586	1039.92005	671.910721	508.031686	270.517789	396.200015	456.080193	261.316897	1592.957816	272.851775	269.14615	228.153149	361.416381	2163.919485	194.442562	151.484853	303.894049	669.216801	383.75376	451.421264	551.048065	298.882831	336.380096	768.144401	708.369393	216.870961	476.002816	185.648157	486.149419	454.24126	183.995503	575.821833	319.632411	251.524074	169.254519	434.089176	323.964377	682.150258	235.453194	181.377063	102.769439
hsa-miR-30b-3p|MIMAT0004589	0.786543	1.852638	1.488269	4.20779	10.785159	6.735301	2.922129	8.147123	2.659964	5.435851	6.561629	4.495856	0.95157	0.294464	2.681948	1.6569	6.546401	3.08556	2.014999	0.790551	3.59148	8.569978	1.014924	1.879465	1.129193	4.373966	4.360839	1.760309	5.648878	1.459547	2.762876	5.259367	9.732259	1.644624	4.89044	0.825103	1.650762	2.284055	1.910932	6.349746	9.818061	2.045951	1.208	0.68339	2.677392	6.796018	3.304606	3.39375	1.976335
hsa-miR-122-5p|MIMAT0000421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.093738	NA	NA	NA	NA	NA	NA	NA	0.287857	NA	NA	0.504116	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138404	NA	0.109642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-122-3p|MIMAT0004590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.252058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-124-5p|MIMAT0004591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.249703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.407537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-124-3p|MIMAT0000422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.993225	NA	NA	NA	0.148997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.622977	NA	0.564888	NA	NA	NA	NA	NA	0.407537	NA	NA	NA	NA	NA	NA	NA	0.134222	NA	NA	NA	NA	NA	NA
hsa-miR-125b-5p|MIMAT0000423	340.573096	270.485077	619.715343	675.159006	2228.606164	393.854713	922.175409	439.168728	856.774714	4653.088189	268.089381	2716.781327	817.806542	568.902585	964.905364	533.522	2046.841684	1456.384927	1154.018094	893.797476	953.443636	991.092768	613.014219	538.654574	772.791419	290.027594	998.631944	1317.492907	888.003648	925.677264	1502.313564	936.028933	791.788754	393.942044	3605.476807	961.244914	360.691504	1422.394696	1123.355333	660.039536	2756.69319	1141.256919	892.579349	476.049309	4049.745938	1342.213461	378.377413	700.997836	4520.867137
hsa-miR-125b-1-3p|MIMAT0004592	NA	0.617546	2.083578	1.147578	2.941407	0.962187	1.948086	0.387958	2.127971	7.526561	0.656164	1.284531	2.17502	0.294464	1.489971	0.4734	0.545533	2.865162	0.575714	0.948662	0.567075	1.008232	0.676616	0.751786	1.41149	0.336459	0.622977	2.249283	1.129776	0.162172	0.690719	1.245639	1.390322	0.219284	2.44522	1.650205	0.825381	0.856521	1.364952	0.334197	NA	0.511488	1.073778	0.273356	6.884723	1.699004	0.550768	NA	1.976336
hsa-miR-128-3p|MIMAT0000424	135.285387	116.716163	150.910509	118.583166	50.003922	89.162548	100.326453	102.420975	88.576831	123.351995	239.968118	61.978581	157.14501	86.572131	94.464176	143.795304	173.479651	75.155455	94.417046	87.751213	161.80566	73.348931	334.163795	441.674198	359.789101	93.535583	109.643932	207.422987	68.633872	56.273654	70.453327	173.697518	86.895165	197.683693	45.236568	56.519549	175.255901	60.527436	159.426369	248.308544	412.358542	98.972868	168.046516	77.086366	118.952683	233.613103	58.932145	46.004161	345.858688
hsa-miR-130a-5p|MIMAT0004593	0.629234	NA	1.488269	0.382526	NA	0.320729	0.243511	NA	1.861975	13.380555	0.656163	2.247928	0.543755	0.147232	1.638968	0.4734	11.456202	1.983574	1.151428	0.31622	0.945126	0.504116	0.253731	3.383037	0.564596	NA	2.491908	0.880155	1.694664	2.270407	1.381438	0.96883	NA	0.438566	1.630147	1.650204	0.550254	1.142027	1.364952	1.336789	2.181791	0.383616	0.671112	0.136678	0.764969	0.849502	0.550768	NA	NA
hsa-miR-130a-3p|MIMAT0000425	25.169374	9.880735	57.149542	29.837055	16.667973	37.525247	73.296752	38.795823	42.027443	568.67361	21.747111	176.944033	62.123935	24.734896	98.934089	63.909024	265.67481	65.457978	48.647808	70.51719	76.177198	36.800493	27.741261	212.003616	76.079374	35.328188	39.247543	93.980901	144.046392	108.168666	76.669797	129.961728	139.032267	30.480348	196.432671	51.156379	42.094432	79.941896	76.71029	53.137359	79.63538	35.676269	70.064123	70.11579	52.782866	63.712664	20.378406	17.722914	45.455714
hsa-miR-132-5p|MIMAT0004594	1.415777	1.852638	4.464809	3.825261	1.960938	1.603644	1.704576	2.715706	2.925961	16.725693	1.874752	2.247928	2.718774	1.030622	1.191977	1.77525	6.546401	4.187546	3.454282	1.264881	1.701227	2.772639	1.099501	3.007144	0.846895	1.009377	4.360839	3.618413	2.259552	0.973032	6.90719	2.076065	5.56129	1.425341	9.78088	2.475307	1.375635	0.285507	1.910932	4.344563	6.545374	3.196799	4.026672	0.546712	3.442362	11.043527	3.029223	4.525	5.929006
hsa-miR-132-3p|MIMAT0000426	51.439908	26.55447	86.319621	77.652848	468.664208	47.467833	45.780034	76.815729	42.825435	150.949393	107.329489	74.181618	89.311653	55.359053	64.217761	82.48998	94.377293	73.612675	52.389946	57.710256	90.92117	56.71309	107.581965	58.263407	50.249086	70.992834	74.134251	150.701944	64.114767	37.948228	86.339861	132.176197	80.638714	101.089498	90.880676	25.165639	103.998008	31.405745	46.135371	119.976805	137.452847	35.292652	117.578874	36.219658	69.229698	208.977537	48.467559	23.756246	657.131509
hsa-miR-133a-3p|MIMAT0000427	1.415779	2.470184	0.595308	0.382526	2.941407	1.924373	5.84426	4.655498	0.531993	1.254427	5.155568	2.569062	1.087509	1.914011	2.383953	0.9468	4.9098	1.542779	3.74214	0.31622	1.701227	3.780873	0.422885	0.375893	0.282298	0.336459	3.737862	1.17354	1.41222	1.135204	10.360784	3.044897	3.475806	0.219284	5.297977	1.650206	2.476143	1.142028	1.09196	1.670986	3.272688	1.91808	0.939556	1.776814	2.294907	1.699004	0.826152	0.377083	8.89351
hsa-miR-135a-5p|MIMAT0000428	0.157309	13.586009	NA	NA	NA	8.659672	2.678619	1.163874	2.393967	5.435851	0.656163	12.203038	1.223447	0.588926	1.489972	0.7101	106.379031	4.848739	NA	5.69197	2.646354	4.789105	0.084577	NA	1.693789	NA	NA	NA	8.190874	0.486516	0.690719	0.415213	9.037096	43.089125	16.709003	0.412551	5.50254	0.856521	0.818971	0.334197	1.090896	0.127872	0.53689	0.68339	0.382485	5.097013	0.275384	NA	NA
hsa-miR-135a-3p|MIMAT0004595	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.418142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141149	NA	NA	NA	NA	NA	NA	0.415213	NA	NA	NA	NA	NA	NA	NA	0.334197	NA	NA	NA	NA	NA	NA	NA	NA	0.988168
hsa-miR-137|MIMAT0000429	0.157309	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.093738	0.321133	0.543755	NA	0.148997	0.11835	NA	NA	NA	NA	NA	NA	0.084577	NA	NA	0.336459	0.622977	0.488975	NA	NA	NA	0.138404	NA	0.219283	0.407537	NA	NA	NA	0.27299	0.334197	NA	0.127872	0.268445	NA	0.382485	NA	NA	NA	NA
hsa-miR-138-5p|MIMAT0000430	0.157309	NA	1.48827	0.382526	NA	NA	1.217555	NA	0.265996	NA	0.374951	1.284532	0.407816	0.294464	NA	0.82845	8.183	0.661191	0.287857	0.31622	0.189025	NA	NA	0.751786	0.705745	NA	NA	0.880155	0.282444	0.486516	NA	0.968829	NA	0.328926	6.11305	NA	NA	0.285507	NA	0.668394	NA	0.767232	0.402666	0.136678	3.442363	NA	NA	0.377083	0.988168
hsa-miR-138-2-3p|MIMAT0004596	0.157309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.412551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-140-5p|MIMAT0000431	28.787472	27.172017	52.684735	39.400214	10.78516	34.638689	35.552578	48.49478	33.24956	119.170572	31.777028	52.98687	28.275226	36.218953	33.524352	28.759061	104.742429	38.349118	38.284961	30.831507	27.030619	34.027854	31.885535	39.468758	25.406841	42.730284	17.443353	71.194689	53.099455	21.893208	46.278166	33.35546	37.538711	27.958592	32.602934	21.865227	47.046718	32.833279	26.480063	56.81353	40.363138	22.249715	22.683595	25.285422	73.81951	32.281083	17.899951	8.295832	36.562204
hsa-miR-140-3p|MIMAT0004597	426.935513	302.597461	865.577435	377.17098	2046.23892	755.957297	491.648312	560.987616	338.613535	1088.424559	502.152029	862.562017	1064.39914	770.020837	803.243486	866.322322	544.98796	493.249012	629.830779	752.130653	1071.206398	378.843443	935.760117	349.956322	985.079688	835.091049	474.708389	1971.838592	394.291695	579.926751	800.543185	768.421209	480.356478	742.49249	1175.335719	260.732522	758.800279	481.649913	371.812869	1381.905556	860.716635	374.025379	999.151978	862.984589	311.724876	633.728632	262.165426	478.518696	6329.213991
hsa-miR-141-5p|MIMAT0004598	487.027393	1301.169077	333.372327	1111.239044	225.507883	830.687058	777.286483	1086.283076	696.644823	1029.884634	1115.664257	503.856963	905.486932	784.007832	1053.409656	737.320774	1354.559676	732.38001	299.946834	928.265518	719.997384	1980.169072	1145.764851	1896.755744	1038.01061	653.403232	408.672836	344.335847	787.736061	291.422922	734.924889	937.274573	1407.701689	1037.647509	330.919766	399.762369	952.764819	523.619406	634.429599	1625.535341	334.904951	859.299328	616.081083	451.17392	797.09771	741.615412	3698.6805	226.627058	49.408385
hsa-miR-141-3p|MIMAT0000432	883.13042	808.985046	419.394295	1171.29568	64.710957	698.546878	539.132918	1148.356392	1048.824182	1545.454163	1529.14057	627.814128	1308.95266	478.944128	1557.019931	896.146535	4653.400736	715.850216	488.780925	1115.784322	860.254158	2418.750304	2146.73385	2332.039763	1025.448336	354.627706	211.81214	575.522995	1028.09583	342.669246	471.070276	1317.333046	964.883927	1866.647167	381.046778	260.319974	1919.836244	639.820661	646.16818	2471.388536	173.452401	530.41274	734.331069	564.343266	4280.001614	566.617959	767.770177	148.193734	30.633198
hsa-miR-142-5p|MIMAT0000433	46.406036	45.080848	588.759341	167.546539	39.218762	34.959419	49.919718	14.354455	44.953404	15.471266	26.7152	35.966846	41.325331	30.771389	44.699136	80.714729	139.111036	76.918633	23.892119	35.416705	25.329388	50.663694	111.979969	20.298219	127.457653	110.358528	35.509683	303.65317	62.984993	24.163614	32.463789	127.608852	50.051617	71.157361	13.041173	27.640946	40.168542	46.537604	43.678456	161.751459	22.908808	65.85404	40.937848	56.994707	200.421886	28.883075	56.729073	9.804166	143.284315
